phase,dataset,model,prompt_type,temperature,run_num,CVE_ID,true_score,true_severity,true_AV,true_AC,true_PR,true_UI,true_S,true_C,true_I,true_A,true_vector,raw_response,parse_status,pred_AV,pred_AC,pred_PR,pred_UI,pred_S,pred_C,pred_I,pred_A,AV_correct,AC_correct,PR_correct,UI_correct,S_correct,C_correct,I_correct,A_correct,exact_match,computed_score,score_error,predicted_severity,severity_correct,inference_time_s
phase1,pilot_40,gpt5,zero_shot,0.7,1,CVE-2025-43941,7.8,High,L,L,L,N,U,H,H,H,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"{""AV"":""L"",""AC"":""L"",""PR"":""L"",""UI"":""N"",""S"":""U"",""C"":""H"",""I"":""H"",""A"":""H""}",success,L,L,L,N,U,H,H,H,True,True,True,True,True,True,True,True,True,7.8,0.0,High,True,20.02
phase1,pilot_40,gpt5,few_shot,0.3,1,CVE-2025-43941,7.8,High,L,L,L,N,U,H,H,H,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""L"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,L,L,L,N,U,H,H,H,True,True,True,True,True,True,True,True,True,7.8,0.0,High,True,11.87
phase1,pilot_40,gpt5,few_shot,0.5,1,CVE-2025-43941,7.8,High,L,L,L,N,U,H,H,H,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""L"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,L,L,L,N,U,H,H,H,True,True,True,True,True,True,True,True,True,7.8,0.0,High,True,22.94
phase1,pilot_40,gpt5,few_shot,0.7,1,CVE-2025-43941,7.8,High,L,L,L,N,U,H,H,H,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""L"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,L,L,L,N,U,H,H,H,True,True,True,True,True,True,True,True,True,7.8,0.0,High,True,18.71
phase1,pilot_40,gpt5,zero_shot,0.3,1,CVE-2025-62712,8.1,High,N,L,L,N,U,H,H,N,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N,"{""AV"":""N"",""AC"":""L"",""PR"":""L"",""UI"":""N"",""S"":""C"",""C"":""H"",""I"":""H"",""A"":""H""}",success,N,L,L,N,C,H,H,H,True,True,True,True,False,True,True,False,False,9.9,1.8,Critical,False,20.65
phase1,pilot_40,gpt5,zero_shot,0.5,1,CVE-2025-62712,8.1,High,N,L,L,N,U,H,H,N,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N,"{""AV"":""N"",""AC"":""L"",""PR"":""L"",""UI"":""N"",""S"":""C"",""C"":""H"",""I"":""H"",""A"":""H""}",success,N,L,L,N,C,H,H,H,True,True,True,True,False,True,True,False,False,9.9,1.8,Critical,False,19.88
phase1,pilot_40,gpt5,zero_shot,0.7,1,CVE-2025-62712,8.1,High,N,L,L,N,U,H,H,N,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N,"{""AV"":""N"",""AC"":""L"",""PR"":""L"",""UI"":""N"",""S"":""C"",""C"":""H"",""I"":""H"",""A"":""H""}",success,N,L,L,N,C,H,H,H,True,True,True,True,False,True,True,False,False,9.9,1.8,Critical,False,9.28
phase1,pilot_40,gpt5,few_shot,0.3,1,CVE-2025-62712,8.1,High,N,L,L,N,U,H,H,N,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""C"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,L,N,C,H,H,H,True,True,True,True,False,True,True,False,False,9.9,1.8,Critical,False,13.38
phase1,pilot_40,gpt5,few_shot,0.5,1,CVE-2025-62712,8.1,High,N,L,L,N,U,H,H,N,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""C"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,L,N,C,H,H,H,True,True,True,True,False,True,True,False,False,9.9,1.8,Critical,False,19.12
phase1,pilot_40,gpt5,few_shot,0.7,1,CVE-2025-62712,8.1,High,N,L,L,N,U,H,H,N,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""C"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,L,N,C,H,H,H,True,True,True,True,False,True,True,False,False,9.9,1.8,Critical,False,45.5
phase1,pilot_40,gpt5,zero_shot,0.3,1,CVE-2025-8850,8.8,High,N,L,L,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"{""AV"":""N"",""AC"":""L"",""PR"":""L"",""UI"":""N"",""S"":""U"",""C"":""N"",""I"":""L"",""A"":""N""}",success,N,L,L,N,U,N,L,N,True,True,True,True,True,False,False,False,False,4.3,4.5,Medium,False,16.66
phase1,pilot_40,gpt5,zero_shot,0.5,1,CVE-2025-8850,8.8,High,N,L,L,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"{""AV"":""N"",""AC"":""L"",""PR"":""L"",""UI"":""N"",""S"":""U"",""C"":""N"",""I"":""L"",""A"":""N""}",success,N,L,L,N,U,N,L,N,True,True,True,True,True,False,False,False,False,4.3,4.5,Medium,False,12.26
phase1,pilot_40,gpt5,zero_shot,0.7,1,CVE-2025-8850,8.8,High,N,L,L,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"{""AV"":""N"",""AC"":""L"",""PR"":""L"",""UI"":""N"",""S"":""U"",""C"":""N"",""I"":""L"",""A"":""N""}",success,N,L,L,N,U,N,L,N,True,True,True,True,True,False,False,False,False,4.3,4.5,Medium,False,11.2
phase1,pilot_40,gpt5,few_shot,0.3,1,CVE-2025-8850,8.8,High,N,L,L,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""N"", ""I"": ""N"", ""A"": ""N""}",success,N,L,L,N,U,N,N,N,True,True,True,True,True,False,False,False,False,0.0,,Unknown,False,18.82
phase1,pilot_40,gpt5,few_shot,0.5,1,CVE-2025-8850,8.8,High,N,L,L,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""N"", ""I"": ""L"", ""A"": ""N""}",success,N,L,L,N,U,N,L,N,True,True,True,True,True,False,False,False,False,4.3,4.5,Medium,False,12.52
phase1,pilot_40,gpt5,few_shot,0.7,1,CVE-2025-8850,8.8,High,N,L,L,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""N"", ""I"": ""L"", ""A"": ""N""}",success,N,L,L,N,U,N,L,N,True,True,True,True,True,False,False,False,False,4.3,4.5,Medium,False,10.14
phase1,pilot_40,gpt5,zero_shot,0.3,1,CVE-2011-10035,7.0,High,L,H,L,N,U,H,H,H,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,"{""AV"":""L"",""AC"":""H"",""PR"":""L"",""UI"":""N"",""S"":""C"",""C"":""H"",""I"":""H"",""A"":""H""}",success,L,H,L,N,C,H,H,H,True,True,True,True,False,True,True,True,False,7.8,0.8,High,True,11.4
phase1,pilot_40,gpt5,zero_shot,0.5,1,CVE-2011-10035,7.0,High,L,H,L,N,U,H,H,H,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,"{""AV"":""L"",""AC"":""H"",""PR"":""L"",""UI"":""N"",""S"":""C"",""C"":""H"",""I"":""H"",""A"":""H""}",success,L,H,L,N,C,H,H,H,True,True,True,True,False,True,True,True,False,7.8,0.8,High,True,9.75
phase1,pilot_40,gpt5,zero_shot,0.7,1,CVE-2011-10035,7.0,High,L,H,L,N,U,H,H,H,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,"{""AV"":""L"",""AC"":""H"",""PR"":""L"",""UI"":""N"",""S"":""C"",""C"":""H"",""I"":""H"",""A"":""H""}",success,L,H,L,N,C,H,H,H,True,True,True,True,False,True,True,True,False,7.8,0.8,High,True,11.36
phase1,pilot_40,gpt5,few_shot,0.3,1,CVE-2011-10035,7.0,High,L,H,L,N,U,H,H,H,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""L"", ""AC"": ""H"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,L,H,L,N,U,H,H,H,True,True,True,True,True,True,True,True,True,7.0,0.0,High,True,26.96
phase1,pilot_40,gpt5,few_shot,0.5,1,CVE-2011-10035,7.0,High,L,H,L,N,U,H,H,H,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""L"", ""AC"": ""H"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,L,H,L,N,U,H,H,H,True,True,True,True,True,True,True,True,True,7.0,0.0,High,True,22.18
phase1,pilot_40,gpt5,few_shot,0.7,1,CVE-2011-10035,7.0,High,L,H,L,N,U,H,H,H,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""L"", ""AC"": ""H"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,L,H,L,N,U,H,H,H,True,True,True,True,True,True,True,True,True,7.0,0.0,High,True,35.38
phase1,pilot_40,gpt5,zero_shot,0.3,1,CVE-2013-10073,8.8,High,N,L,L,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"{""AV"":""N"",""AC"":""L"",""PR"":""H"",""UI"":""N"",""S"":""C"",""C"":""H"",""I"":""H"",""A"":""H""}",success,N,L,H,N,C,H,H,H,True,True,False,True,False,True,True,True,False,9.1,0.3,Critical,False,22.88
phase1,pilot_40,gpt5,zero_shot,0.5,1,CVE-2013-10073,8.8,High,N,L,L,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"{""AV"":""N"",""AC"":""L"",""PR"":""L"",""UI"":""N"",""S"":""C"",""C"":""H"",""I"":""H"",""A"":""H""}",success,N,L,L,N,C,H,H,H,True,True,True,True,False,True,True,True,False,9.9,1.1,Critical,False,29.89
phase1,pilot_40,gpt5,zero_shot,0.7,1,CVE-2013-10073,8.8,High,N,L,L,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"{""AV"":""N"",""AC"":""L"",""PR"":""L"",""UI"":""N"",""S"":""C"",""C"":""H"",""I"":""H"",""A"":""H""}",success,N,L,L,N,C,H,H,H,True,True,True,True,False,True,True,True,False,9.9,1.1,Critical,False,10.18
phase1,pilot_40,gpt5,few_shot,0.3,1,CVE-2013-10073,8.8,High,N,L,L,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,L,N,U,H,H,H,True,True,True,True,True,True,True,True,True,8.8,0.0,High,True,10.39
phase1,pilot_40,gpt5,few_shot,0.5,1,CVE-2013-10073,8.8,High,N,L,L,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,L,N,U,H,H,H,True,True,True,True,True,True,True,True,True,8.8,0.0,High,True,16.98
phase1,pilot_40,gpt5,few_shot,0.7,1,CVE-2013-10073,8.8,High,N,L,L,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""H"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,H,N,U,H,H,H,True,True,False,True,True,True,True,True,False,7.2,1.6,High,True,13.78
phase1,pilot_40,gpt5,zero_shot,0.3,1,CVE-2025-7176,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"":""N"",""AC"":""L"",""PR"":""N"",""UI"":""N"",""S"":""C"",""C"":""H"",""I"":""H"",""A"":""H""}",success,N,L,N,N,C,H,H,H,True,True,True,True,False,True,True,True,False,10.0,0.2,Critical,True,22.33
phase1,pilot_40,gpt5,zero_shot,0.5,1,CVE-2025-7176,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"":""N"",""AC"":""L"",""PR"":""N"",""UI"":""N"",""S"":""U"",""C"":""H"",""I"":""H"",""A"":""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,8.67
phase1,pilot_40,gpt5,zero_shot,0.7,1,CVE-2025-7176,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"":""N"",""AC"":""L"",""PR"":""N"",""UI"":""N"",""S"":""U"",""C"":""H"",""I"":""H"",""A"":""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,7.01
phase1,pilot_40,gpt5,few_shot,0.3,1,CVE-2025-7176,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,8.88
phase1,pilot_40,gpt5,few_shot,0.5,1,CVE-2025-7176,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,15.23
phase1,pilot_40,gpt5,few_shot,0.7,1,CVE-2025-7176,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,14.0
phase1,pilot_40,gpt5,zero_shot,0.3,1,CVE-2025-7178,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"":""N"",""AC"":""L"",""PR"":""N"",""UI"":""N"",""S"":""U"",""C"":""H"",""I"":""H"",""A"":""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,22.23
phase1,pilot_40,gpt5,zero_shot,0.5,1,CVE-2025-7178,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"":""N"",""AC"":""L"",""PR"":""N"",""UI"":""N"",""S"":""C"",""C"":""H"",""I"":""H"",""A"":""H""}",success,N,L,N,N,C,H,H,H,True,True,True,True,False,True,True,True,False,10.0,0.2,Critical,True,9.78
phase1,pilot_40,gpt5,zero_shot,0.7,1,CVE-2025-7178,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"":""N"",""AC"":""L"",""PR"":""N"",""UI"":""N"",""S"":""C"",""C"":""H"",""I"":""H"",""A"":""H""}",success,N,L,N,N,C,H,H,H,True,True,True,True,False,True,True,True,False,10.0,0.2,Critical,True,9.39
phase1,pilot_40,gpt5,few_shot,0.3,1,CVE-2025-7178,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,10.32
phase1,pilot_40,gpt5,few_shot,0.5,1,CVE-2025-7178,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,7.57
phase1,pilot_40,gpt5,few_shot,0.7,1,CVE-2025-7178,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,15.59
phase1,pilot_40,gpt5,zero_shot,0.3,1,CVE-2025-7179,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"":""N"",""AC"":""L"",""PR"":""N"",""UI"":""N"",""S"":""U"",""C"":""H"",""I"":""H"",""A"":""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,6.45
phase1,pilot_40,gpt5,zero_shot,0.5,1,CVE-2025-7179,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"":""N"",""AC"":""L"",""PR"":""N"",""UI"":""N"",""S"":""U"",""C"":""H"",""I"":""H"",""A"":""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,8.67
phase1,pilot_40,gpt5,zero_shot,0.7,1,CVE-2025-7179,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"":""N"",""AC"":""L"",""PR"":""N"",""UI"":""N"",""S"":""U"",""C"":""H"",""I"":""H"",""A"":""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,10.83
phase1,pilot_40,gpt5,few_shot,0.3,1,CVE-2025-7179,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,11.9
phase1,pilot_40,gpt5,few_shot,0.5,1,CVE-2025-7179,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,13.42
phase1,pilot_40,gpt5,few_shot,0.7,1,CVE-2025-7179,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"":""N"",""AC"":""L"",""PR"":""N"",""UI"":""N"",""S"":""U"",""C"":""H"",""I"":""H"",""A"":""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,8.63
phase1,pilot_40,gpt5,zero_shot,0.3,1,CVE-2025-7180,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"":""N"",""AC"":""L"",""PR"":""N"",""UI"":""N"",""S"":""U"",""C"":""H"",""I"":""H"",""A"":""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,8.0
phase1,pilot_40,gpt5,zero_shot,0.5,1,CVE-2025-7180,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"":""N"",""AC"":""L"",""PR"":""N"",""UI"":""N"",""S"":""U"",""C"":""H"",""I"":""H"",""A"":""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,5.68
phase1,pilot_40,gpt5,zero_shot,0.7,1,CVE-2025-7180,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"":""N"",""AC"":""L"",""PR"":""N"",""UI"":""N"",""S"":""U"",""C"":""H"",""I"":""H"",""A"":""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,5.75
phase1,pilot_40,gpt5,few_shot,0.3,1,CVE-2025-7180,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,6.35
phase1,pilot_40,gpt5,few_shot,0.5,1,CVE-2025-7180,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,5.48
phase1,pilot_40,gpt5,few_shot,0.7,1,CVE-2025-7180,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,9.21
phase1,pilot_40,gpt5,zero_shot,0.3,1,CVE-2025-7181,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"":""N"",""AC"":""L"",""PR"":""N"",""UI"":""N"",""S"":""C"",""C"":""H"",""I"":""H"",""A"":""H""}",success,N,L,N,N,C,H,H,H,True,True,True,True,False,True,True,True,False,10.0,0.2,Critical,True,11.92
phase1,pilot_40,gpt5,zero_shot,0.5,1,CVE-2025-7181,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"":""N"",""AC"":""L"",""PR"":""N"",""UI"":""N"",""S"":""C"",""C"":""H"",""I"":""H"",""A"":""H""}",success,N,L,N,N,C,H,H,H,True,True,True,True,False,True,True,True,False,10.0,0.2,Critical,True,7.24
phase1,pilot_40,gpt5,zero_shot,0.7,1,CVE-2025-7181,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"":""N"",""AC"":""L"",""PR"":""N"",""UI"":""N"",""S"":""U"",""C"":""H"",""I"":""H"",""A"":""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,10.19
phase1,pilot_40,gpt5,few_shot,0.3,1,CVE-2025-7181,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,15.15
phase1,pilot_40,gpt5,few_shot,0.5,1,CVE-2025-7181,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,8.16
phase1,pilot_40,gpt5,few_shot,0.7,1,CVE-2025-7181,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,6.47
