phase,dataset,model,prompt_type,temperature,run_num,CVE_ID,true_score,true_severity,true_AV,true_AC,true_PR,true_UI,true_S,true_C,true_I,true_A,true_vector,raw_response,parse_status,pred_AV,pred_AC,pred_PR,pred_UI,pred_S,pred_C,pred_I,pred_A,AV_correct,AC_correct,PR_correct,UI_correct,S_correct,C_correct,I_correct,A_correct,exact_match,computed_score,score_error,predicted_severity,severity_correct,inference_time_s
phase2,main_400,gpt5,few_shot,0.3,1,CVE-2025-40830,6.7,Medium,L,L,H,N,U,H,H,H,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""L"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""C"", ""C"": ""H"", ""I"": ""H"", ""A"": ""N""}",success,L,L,L,N,C,H,H,N,True,True,False,True,False,True,True,False,False,8.4,1.7,High,False,15.11
phase2,main_400,gpt5,zero_shot,0.7,1,CVE-2025-40831,6.5,Medium,N,L,L,N,U,N,N,H,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,"{""AV"":""N"",""AC"":""L"",""PR"":""L"",""UI"":""N"",""S"":""U"",""C"":""N"",""I"":""N"",""A"":""L""}",success,N,L,L,N,U,N,N,L,True,True,True,True,True,True,True,False,False,4.3,2.2,Medium,True,10.15
phase2,main_400,gpt5,few_shot,0.3,1,CVE-2025-40831,6.5,Medium,N,L,L,N,U,N,N,H,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""N"", ""I"": ""N"", ""A"": ""L""}",success,N,L,L,N,U,N,N,L,True,True,True,True,True,True,True,False,False,4.3,2.2,Medium,True,5.32
phase2,main_400,gpt5,zero_shot,0.7,1,CVE-2025-40935,4.3,Medium,N,L,L,N,U,N,N,L,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:L,"{""AV"":""N"",""AC"":""L"",""PR"":""H"",""UI"":""N"",""S"":""U"",""C"":""N"",""I"":""N"",""A"":""H""}",success,N,L,H,N,U,N,N,H,True,True,False,True,True,True,True,False,False,4.9,0.6,Medium,True,13.28
phase2,main_400,gpt5,few_shot,0.3,1,CVE-2025-40935,4.3,Medium,N,L,L,N,U,N,N,L,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:L,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""H"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""N"", ""I"": ""N"", ""A"": ""H""}",success,N,L,H,N,U,N,N,H,True,True,False,True,True,True,True,False,False,4.9,0.6,Medium,True,23.79
phase2,main_400,gpt5,zero_shot,0.7,1,CVE-2025-40939,4.6,Medium,P,L,N,N,U,N,N,H,CVSS:3.1/AV:P/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,"{""AV"":""P"",""AC"":""L"",""PR"":""N"",""UI"":""N"",""S"":""U"",""C"":""N"",""I"":""N"",""A"":""H""}",success,P,L,N,N,U,N,N,H,True,True,True,True,True,True,True,True,True,4.6,0.0,Medium,True,8.12
phase2,main_400,gpt5,few_shot,0.3,1,CVE-2025-40939,4.6,Medium,P,L,N,N,U,N,N,H,CVSS:3.1/AV:P/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,"{""AV"": ""P"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""N"", ""I"": ""N"", ""A"": ""H""}",success,P,L,N,N,U,N,N,H,True,True,True,True,True,True,True,True,True,4.6,0.0,Medium,True,6.38
phase2,main_400,gpt5,zero_shot,0.7,1,CVE-2025-40940,4.9,Medium,N,L,H,N,U,H,N,N,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N,"{""AV"":""N"",""AC"":""L"",""PR"":""N"",""UI"":""N"",""S"":""U"",""C"":""L"",""I"":""N"",""A"":""N""}",success,N,L,N,N,U,L,N,N,True,True,False,True,True,False,True,True,False,5.3,0.4,Medium,True,8.41
phase2,main_400,gpt5,few_shot,0.3,1,CVE-2025-40940,4.9,Medium,N,L,H,N,U,H,N,N,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""L"", ""I"": ""N"", ""A"": ""N""}",success,N,L,N,N,U,L,N,N,True,True,False,True,True,False,True,True,False,5.3,0.4,Medium,True,8.09
phase2,main_400,gpt5,zero_shot,0.7,1,CVE-2025-40941,4.3,Medium,N,L,L,N,U,L,N,N,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,"{""AV"":""N"",""AC"":""L"",""PR"":""N"",""UI"":""N"",""S"":""U"",""C"":""L"",""I"":""N"",""A"":""N""}",success,N,L,N,N,U,L,N,N,True,True,False,True,True,True,True,True,False,5.3,1.0,Medium,True,4.28
phase2,main_400,gpt5,few_shot,0.3,1,CVE-2025-40941,4.3,Medium,N,L,L,N,U,L,N,N,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""L"", ""I"": ""N"", ""A"": ""N""}",success,N,L,N,N,U,L,N,N,True,True,False,True,True,True,True,True,False,5.3,1.0,Medium,True,4.75
phase2,main_400,gpt5,zero_shot,0.7,1,CVE-2025-41692,6.8,Medium,N,L,H,N,C,H,N,N,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:H/I:N/A:N,"{""AV"":""N"",""AC"":""L"",""PR"":""H"",""UI"":""N"",""S"":""C"",""C"":""H"",""I"":""N"",""A"":""N""}",success,N,L,H,N,C,H,N,N,True,True,True,True,True,True,True,True,True,6.8,0.0,Medium,True,24.12
phase2,main_400,gpt5,few_shot,0.3,1,CVE-2025-41692,6.8,Medium,N,L,H,N,C,H,N,N,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:H/I:N/A:N,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""H"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""N"", ""A"": ""N""}",success,N,L,H,N,U,H,N,N,True,True,True,True,False,True,True,True,False,4.9,1.9,Medium,True,30.35
phase2,main_400,gpt5,zero_shot,0.7,1,CVE-2025-41693,4.3,Medium,N,L,L,N,U,N,N,L,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:L,"{""AV"":""N"",""AC"":""L"",""PR"":""L"",""UI"":""N"",""S"":""U"",""C"":""N"",""I"":""N"",""A"":""L""}",success,N,L,L,N,U,N,N,L,True,True,True,True,True,True,True,True,True,4.3,0.0,Medium,True,6.46
phase2,main_400,gpt5,few_shot,0.3,1,CVE-2025-41693,4.3,Medium,N,L,L,N,U,N,N,L,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:L,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""N"", ""I"": ""N"", ""A"": ""L""}",success,N,L,L,N,U,N,N,L,True,True,True,True,True,True,True,True,True,4.3,0.0,Medium,True,8.43
phase2,main_400,gpt5,zero_shot,0.7,1,CVE-2025-41694,6.5,Medium,N,L,L,N,U,N,N,H,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,"{""AV"":""N"",""AC"":""L"",""PR"":""L"",""UI"":""N"",""S"":""U"",""C"":""N"",""I"":""N"",""A"":""H""}",success,N,L,L,N,U,N,N,H,True,True,True,True,True,True,True,True,True,6.5,0.0,Medium,True,8.19
phase2,main_400,gpt5,few_shot,0.3,1,CVE-2025-41694,6.5,Medium,N,L,L,N,U,N,N,H,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""N"", ""I"": ""N"", ""A"": ""H""}",success,N,L,L,N,U,N,N,H,True,True,True,True,True,True,True,True,True,6.5,0.0,Medium,True,8.47
phase2,main_400,gpt5,zero_shot,0.7,1,CVE-2025-41696,4.6,Medium,P,L,N,N,U,H,N,N,CVSS:3.1/AV:P/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,"{""AV"":""P"",""AC"":""L"",""PR"":""L"",""UI"":""N"",""S"":""U"",""C"":""L"",""I"":""N"",""A"":""N""}",success,P,L,L,N,U,L,N,N,True,True,False,True,True,False,True,True,False,2.1,2.5,Low,False,11.51
phase2,main_400,gpt5,few_shot,0.3,1,CVE-2025-41696,4.6,Medium,P,L,N,N,U,H,N,N,CVSS:3.1/AV:P/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,"{""AV"": ""P"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""L"", ""I"": ""N"", ""A"": ""N""}",success,P,L,L,N,U,L,N,N,True,True,False,True,True,False,True,True,False,2.1,2.5,Low,False,12.67
phase2,main_400,gpt5,zero_shot,0.7,1,CVE-2025-41697,6.8,Medium,P,L,N,N,U,H,H,H,CVSS:3.1/AV:P/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"":""P"",""AC"":""L"",""PR"":""H"",""UI"":""N"",""S"":""U"",""C"":""H"",""I"":""H"",""A"":""H""}",success,P,L,H,N,U,H,H,H,True,True,False,True,True,True,True,True,False,6.2,0.6,Medium,True,23.63
phase2,main_400,gpt5,few_shot,0.3,1,CVE-2025-41697,6.8,Medium,P,L,N,N,U,H,H,H,CVSS:3.1/AV:P/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""P"", ""AC"": ""L"", ""PR"": ""H"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,P,L,H,N,U,H,H,H,True,True,False,True,True,True,True,True,False,6.2,0.6,Medium,True,18.52
phase2,main_400,gpt5,zero_shot,0.7,1,CVE-2025-42872,6.1,Medium,N,L,N,R,C,L,L,N,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,"{""AV"":""N"",""AC"":""L"",""PR"":""N"",""UI"":""R"",""S"":""C"",""C"":""L"",""I"":""L"",""A"":""N""}",success,N,L,N,R,C,L,L,N,True,True,True,True,True,True,True,True,True,6.1,0.0,Medium,True,6.37
phase2,main_400,gpt5,few_shot,0.3,1,CVE-2025-42872,6.1,Medium,N,L,N,R,C,L,L,N,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""R"", ""S"": ""C"", ""C"": ""L"", ""I"": ""L"", ""A"": ""N""}",success,N,L,N,R,C,L,L,N,True,True,True,True,True,True,True,True,True,6.1,0.0,Medium,True,7.31
phase2,main_400,gpt5,zero_shot,0.7,1,CVE-2025-42873,5.9,Medium,N,H,N,N,U,N,N,H,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,"{""AV"":""N"",""AC"":""L"",""PR"":""N"",""UI"":""R"",""S"":""U"",""C"":""N"",""I"":""N"",""A"":""H""}",success,N,L,N,R,U,N,N,H,True,False,True,False,True,True,True,True,False,6.5,0.6,Medium,True,14.42
phase2,main_400,gpt5,few_shot,0.3,1,CVE-2025-42873,5.9,Medium,N,H,N,N,U,N,N,H,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""R"", ""S"": ""U"", ""C"": ""N"", ""I"": ""N"", ""A"": ""H""}",success,N,L,N,R,U,N,N,H,True,False,True,False,True,True,True,True,False,6.5,0.6,Medium,True,14.93
phase2,main_400,gpt5,zero_shot,0.7,1,CVE-2025-42875,6.6,Medium,N,L,H,N,C,L,L,L,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:L/I:L/A:L,"{""AV"":""N"",""AC"":""L"",""PR"":""N"",""UI"":""N"",""S"":""U"",""C"":""L"",""I"":""L"",""A"":""L""}",success,N,L,N,N,U,L,L,L,True,True,False,True,False,True,True,True,False,7.3,0.7,High,False,8.6
phase2,main_400,gpt5,few_shot,0.3,1,CVE-2025-42875,6.6,Medium,N,L,H,N,C,L,L,L,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:L/I:L/A:L,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""L"", ""I"": ""L"", ""A"": ""L""}",success,N,L,N,N,U,L,L,L,True,True,False,True,False,True,True,True,False,7.3,0.7,High,False,15.11
phase2,main_400,gpt5,zero_shot,0.7,1,CVE-2025-42891,5.5,Medium,N,L,H,N,U,H,L,N,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:L/A:N,"{""AV"":""N"",""AC"":""L"",""PR"":""H"",""UI"":""N"",""S"":""U"",""C"":""H"",""I"":""L"",""A"":""N""}",success,N,L,H,N,U,H,L,N,True,True,True,True,True,True,True,True,True,5.5,0.0,Medium,True,14.91
phase2,main_400,gpt5,few_shot,0.3,1,CVE-2025-42891,5.5,Medium,N,L,H,N,U,H,L,N,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:L/A:N,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""H"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""L"", ""A"": ""N""}",success,N,L,H,N,U,H,L,N,True,True,True,True,True,True,True,True,True,5.5,0.0,Medium,True,11.24
phase2,main_400,gpt5,zero_shot,0.7,1,CVE-2025-42896,5.4,Medium,N,L,N,R,U,L,L,N,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:N,"{""AV"":""N"",""AC"":""L"",""PR"":""N"",""UI"":""N"",""S"":""U"",""C"":""L"",""I"":""L"",""A"":""N""}",success,N,L,N,N,U,L,L,N,True,True,True,False,True,True,True,True,False,6.5,1.1,Medium,True,22.72
phase2,main_400,gpt5,few_shot,0.3,1,CVE-2025-42896,5.4,Medium,N,L,N,R,U,L,L,N,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:N,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""L"", ""I"": ""L"", ""A"": ""N""}",success,N,L,N,N,U,L,L,N,True,True,True,False,True,True,True,True,False,6.5,1.1,Medium,True,24.02
phase2,main_400,gpt5,zero_shot,0.7,1,CVE-2025-42904,6.5,Medium,N,L,L,N,U,H,N,N,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"{""AV"":""N"",""AC"":""L"",""PR"":""L"",""UI"":""N"",""S"":""U"",""C"":""H"",""I"":""N"",""A"":""N""}",success,N,L,L,N,U,H,N,N,True,True,True,True,True,True,True,True,True,6.5,0.0,Medium,True,6.07
phase2,main_400,gpt5,few_shot,0.3,1,CVE-2025-42904,6.5,Medium,N,L,L,N,U,H,N,N,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""N"", ""A"": ""N""}",success,N,L,L,N,U,H,N,N,True,True,True,True,True,True,True,True,True,6.5,0.0,Medium,True,7.13
phase2,main_400,gpt5,zero_shot,0.7,1,CVE-2025-65287,4.3,Medium,A,L,N,N,U,L,N,N,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,"{""AV"":""N"",""AC"":""L"",""PR"":""N"",""UI"":""N"",""S"":""U"",""C"":""H"",""I"":""N"",""A"":""N""}",success,N,L,N,N,U,H,N,N,False,True,True,True,True,False,True,True,False,7.5,3.2,High,False,13.21
phase2,main_400,gpt5,few_shot,0.3,1,CVE-2025-65287,4.3,Medium,A,L,N,N,U,L,N,N,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""N"", ""A"": ""N""}",success,N,L,N,N,U,H,N,N,False,True,True,True,True,False,True,True,False,7.5,3.2,High,False,10.98
phase2,main_400,gpt5,zero_shot,0.7,1,CVE-2025-9638,4.8,Medium,N,L,H,R,C,L,L,N,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:N,"{""AV"":""N"",""AC"":""L"",""PR"":""L"",""UI"":""R"",""S"":""C"",""C"":""L"",""I"":""L"",""A"":""N""}",success,N,L,L,R,C,L,L,N,True,True,False,True,True,True,True,True,False,5.4,0.6,Medium,True,12.03
phase2,main_400,gpt5,few_shot,0.3,1,CVE-2025-9638,4.8,Medium,N,L,H,R,C,L,L,N,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:N,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""R"", ""S"": ""C"", ""C"": ""L"", ""I"": ""L"", ""A"": ""N""}",success,N,L,L,R,C,L,L,N,True,True,False,True,True,True,True,True,False,5.4,0.6,Medium,True,16.38
phase2,main_400,gpt5,zero_shot,0.7,1,CVE-2025-12941,5.7,Medium,A,L,L,N,U,N,N,H,CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,"{""AV"":""A"",""AC"":""L"",""PR"":""N"",""UI"":""N"",""S"":""U"",""C"":""N"",""I"":""N"",""A"":""H""}",success,A,L,N,N,U,N,N,H,True,True,False,True,True,True,True,True,False,6.5,0.8,Medium,True,13.07
phase2,main_400,gpt5,few_shot,0.3,1,CVE-2025-12941,5.7,Medium,A,L,L,N,U,N,N,H,CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,"{""AV"": ""A"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""N"", ""I"": ""N"", ""A"": ""H""}",success,A,L,N,N,U,N,N,H,True,True,False,True,True,True,True,True,False,6.5,0.8,Medium,True,18.15
phase2,main_400,gpt5,zero_shot,0.7,1,CVE-2025-65288,6.5,Medium,A,L,N,N,U,N,N,H,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,"{""AV"":""A"",""AC"":""L"",""PR"":""N"",""UI"":""N"",""S"":""U"",""C"":""H"",""I"":""H"",""A"":""H""}",success,A,L,N,N,U,H,H,H,True,True,True,True,True,False,False,True,False,8.8,2.3,High,False,13.95
phase2,main_400,gpt5,few_shot,0.3,1,CVE-2025-65288,6.5,Medium,A,L,N,N,U,N,N,H,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,"{""AV"": ""A"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,A,L,N,N,U,H,H,H,True,True,True,True,True,False,False,True,False,8.8,2.3,High,False,21.82
phase2,main_400,gpt5,zero_shot,0.7,1,CVE-2025-65289,6.1,Medium,A,L,N,N,C,L,L,N,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:C/C:L/I:L/A:N,"{""AV"":""A"",""AC"":""L"",""PR"":""N"",""UI"":""R"",""S"":""C"",""C"":""L"",""I"":""L"",""A"":""N""}",success,A,L,N,R,C,L,L,N,True,True,True,False,True,True,True,True,False,5.2,0.9,Medium,True,52.56
phase2,main_400,gpt5,few_shot,0.3,1,CVE-2025-65289,6.1,Medium,A,L,N,N,C,L,L,N,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:C/C:L/I:L/A:N,"{""AV"": ""A"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""R"", ""S"": ""C"", ""C"": ""L"", ""I"": ""L"", ""A"": ""N""}",success,A,L,N,R,C,L,L,N,True,True,True,False,True,True,True,True,False,5.2,0.9,Medium,True,28.87
phase2,main_400,gpt5,zero_shot,0.7,1,CVE-2024-47570,6.6,Medium,N,H,H,N,U,H,H,H,CVSS:3.1/AV:N/AC:H/PR:H/UI:N/S:U/C:H/I:H/A:H,"{""AV"":""N"",""AC"":""H"",""PR"":""L"",""UI"":""N"",""S"":""U"",""C"":""H"",""I"":""N"",""A"":""N""}",success,N,H,L,N,U,H,N,N,True,True,False,True,True,True,False,False,False,5.3,1.3,Medium,True,23.38
phase2,main_400,gpt5,few_shot,0.3,1,CVE-2024-47570,6.6,Medium,N,H,H,N,U,H,H,H,CVSS:3.1/AV:N/AC:H/PR:H/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""H"", ""PR"": ""H"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""N"", ""A"": ""N""}",success,N,H,H,N,U,H,N,N,True,True,True,True,True,True,False,False,False,4.4,2.2,Medium,True,14.28
phase2,main_400,gpt5,zero_shot,0.7,1,CVE-2025-13924,4.3,Medium,N,L,N,R,U,N,L,N,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,"{""AV"":""N"",""AC"":""L"",""PR"":""N"",""UI"":""R"",""S"":""U"",""C"":""L"",""I"":""L"",""A"":""N""}",success,N,L,N,R,U,L,L,N,True,True,True,True,True,False,True,True,False,5.4,1.1,Medium,True,22.58
phase2,main_400,gpt5,few_shot,0.3,1,CVE-2025-13924,4.3,Medium,N,L,N,R,U,N,L,N,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""R"", ""S"": ""U"", ""C"": ""N"", ""I"": ""L"", ""A"": ""N""}",success,N,L,N,R,U,N,L,N,True,True,True,True,True,True,True,True,True,4.3,0.0,Medium,True,7.51
phase2,main_400,gpt5,zero_shot,0.7,1,CVE-2025-34397,6.1,Medium,N,L,N,R,C,L,L,N,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""R"", ""S"": ""C"", ""C"": ""L"", ""I"": ""L"", ""A"": ""N""}",success,N,L,N,R,C,L,L,N,True,True,True,True,True,True,True,True,True,6.1,0.0,Medium,True,11.86
phase2,main_400,gpt5,few_shot,0.3,1,CVE-2025-34397,6.1,Medium,N,L,N,R,C,L,L,N,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""R"", ""S"": ""C"", ""C"": ""L"", ""I"": ""L"", ""A"": ""N""}",success,N,L,N,R,C,L,L,N,True,True,True,True,True,True,True,True,True,6.1,0.0,Medium,True,10.65
phase2,main_400,gpt5,zero_shot,0.7,1,CVE-2025-34398,6.1,Medium,N,L,N,R,C,L,L,N,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,"{""AV"":""N"",""AC"":""L"",""PR"":""N"",""UI"":""R"",""S"":""C"",""C"":""L"",""I"":""L"",""A"":""N""}",success,N,L,N,R,C,L,L,N,True,True,True,True,True,True,True,True,True,6.1,0.0,Medium,True,16.68
phase2,main_400,gpt5,few_shot,0.3,1,CVE-2025-34398,6.1,Medium,N,L,N,R,C,L,L,N,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""R"", ""S"": ""C"", ""C"": ""L"", ""I"": ""L"", ""A"": ""N""}",success,N,L,N,R,C,L,L,N,True,True,True,True,True,True,True,True,True,6.1,0.0,Medium,True,14.56
phase2,main_400,gpt5,zero_shot,0.7,1,CVE-2025-34399,6.1,Medium,N,L,N,R,C,L,L,N,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,"{""AV"":""N"",""AC"":""L"",""PR"":""N"",""UI"":""R"",""S"":""C"",""C"":""L"",""I"":""L"",""A"":""N""}",success,N,L,N,R,C,L,L,N,True,True,True,True,True,True,True,True,True,6.1,0.0,Medium,True,13.78
phase2,main_400,gpt5,few_shot,0.3,1,CVE-2025-34399,6.1,Medium,N,L,N,R,C,L,L,N,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""R"", ""S"": ""C"", ""C"": ""L"", ""I"": ""L"", ""A"": ""N""}",success,N,L,N,R,C,L,L,N,True,True,True,True,True,True,True,True,True,6.1,0.0,Medium,True,9.6
phase2,main_400,gpt5,zero_shot,0.7,1,CVE-2016-15050,8.8,High,N,L,L,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"{""AV"":""N"",""AC"":""L"",""PR"":""L"",""UI"":""N"",""S"":""U"",""C"":""H"",""I"":""H"",""A"":""N""}",success,N,L,L,N,U,H,H,N,True,True,True,True,True,True,True,False,False,8.1,0.7,High,True,32.71
phase2,main_400,gpt5,few_shot,0.3,1,CVE-2016-15050,8.8,High,N,L,L,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""N""}",success,N,L,L,N,U,H,H,N,True,True,True,True,True,True,True,False,False,8.1,0.7,High,True,16.22
phase2,main_400,gpt5,zero_shot,0.7,1,CVE-2018-25122,8.8,High,N,L,L,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"{""AV"":""N"",""AC"":""L"",""PR"":""L"",""UI"":""N"",""S"":""C"",""C"":""H"",""I"":""H"",""A"":""H""}",success,N,L,L,N,C,H,H,H,True,True,True,True,False,True,True,True,False,9.9,1.1,Critical,False,23.09
phase2,main_400,gpt5,few_shot,0.3,1,CVE-2018-25122,8.8,High,N,L,L,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,L,N,U,H,H,H,True,True,True,True,True,True,True,True,True,8.8,0.0,High,True,13.16
phase2,main_400,gpt5,zero_shot,0.7,1,CVE-2018-25123,7.8,High,L,L,L,N,U,H,H,H,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"{""AV"":""L"",""AC"":""L"",""PR"":""L"",""UI"":""N"",""S"":""C"",""C"":""H"",""I"":""H"",""A"":""H""}",success,L,L,L,N,C,H,H,H,True,True,True,True,False,True,True,True,False,8.8,1.0,High,True,14.66
